CHR	STRAND	TSS	GENE
20	-	62436856	ZBTB46
20	+	62439428	LOC101928604
20	+	62492565	ABHD16B
20	+	62496580	TPD52L2
20	+	62526454	DNAJC5
20	+	62550777	MIR941-1
20	+	62550833	MIR941-3
20	+	62550836	MIR941-4
20	+	62550889	MIR941-3
20	+	62550892	MIR941-4
20	+	62551084	MIR941-2
20	+	62551084	MIR941-3
20	+	62551196	MIR941-4
20	-	62572897	MIR1914
20	-	62574079	MIR647
20	-	62582527	UCKL1
20	+	62584736	UCKL1-AS1
20	-	62587800	UCKL1
20	-	62601223	ZNF512B
20	-	62610995	SAMD10
20	+	62612430	PRPF6
20	+	62665696	LINC00176
20	-	62680979	SOX18
20	+	62688438	TCEA2
20	+	62694009	TCEA2
20	-	62708363	MIR6813
20	-	62710845	RGS19
20	-	62711324	RGS19
20	+	62711470	OPRL1
20	-	62715712	LKAAEAR1
20	+	62716368	OPRL1
20	-	62738184	NPBWR2
20	+	62795826	MYT1
20	+	62887047	PCMTD2
20	+	62921737	LINC00266-1
20	-	634014	SRXN1
20	+	6407378	CASC20
20	-	656823	SCRT2
20	+	6748744	BMP2
20	+	68350	DEFB125
20	-	7234849	LOC101929265
20	+	7328079	RP5-988G17.1
20	+	7352254	MIR8062
20	-	749228	SLC52A3
20	-	7921093	HAO1
20	-	8000393	TMX4
20	+	8112911	PLCB1
20	+	814339	FAM110A
20	+	816710	FAM110A
20	+	821917	FAM110A
20	+	825250	FAM110A
20	-	896960	ANGPT4
20	+	9049700	PLCB4
20	+	9198036	PLCB4
20	+	9288446	PLCB4
20	+	9495004	LAMP5
20	-	9495645	LAMP5-AS1
20	-	9819687	PAK7
20	-	982907	RSPO4
20	+	9966980	LOC101929371
2	-	100106480	REV1
2	-	100722045	AFF3
2	-	100759037	AFF3
2	+	100824715	LINC01104
2	+	10091791	GRHL1
2	-	100939195	LONRF2
2	-	101034130	CHST10
2	+	101086943	NMS
2	+	101179417	PDCL3
2	+	101436612	NPAS2
2	-	101593623	AC016738.3
2	+	101618690	RPL31
2	-	101767846	TBC1D8
2	+	10183681	KLF11
2	+	10183955	KLF11
2	+	10184371	KLF11
2	+	101869344	CNOT11
2	-	101889511	SNORD89
2	-	101925178	RNF149
2	+	101925911	MIR5696
2	-	102003965	CREG2
2	-	102091165	RFX8
2	-	10220538	CYS1
2	+	102314164	MAP4K4
2	+	102314537	MAP4K4
2	+	102599926	LINC01127
2	+	102608305	IL1R2
2	+	102615423	IL1R2
2	+	10262694	RRM2
2	+	10262862	RRM2
2	+	102686835	IL1R1
2	+	102759235	IL1R1
2	+	102803432	IL1RL2
2	+	10281980	C2orf48
2	+	102927961	IL1RL1
2	+	102953709	IL1RL1
2	+	102972742	IL18R1
2	+	103035249	IL18RAP
2	+	103048748	MIR4772
2	+	103089761	SLC9A4
2	+	103236165	SLC9A2
2	-	10332797	MIR4261
2	-	103353337	MFSD9
2	+	103378489	TMEM182
2	+	10443029	HPCAL1
2	+	10443825	HPCAL1
2	+	10470288	HPCAL1
2	-	105024790	LOC100287010
2	+	105050804	LINC01102
2	+	10508803	HPCAL1
2	+	10508889	HPCAL1
2	-	105126967	LINC01103
2	-	105374177	LINC01114
2	-	105467934	LINC01158
2	+	105471968	POU3F3
2	-	105489053	LINC01159
2	+	105654482	MRPS9
2	-	105654954	AC010884.1
2	-	105719402	AC104655.2
2	+	105858199	GPR45
2	-	10586975	SNORA80B
2	-	10587925	ODC1
2	-	10588680	ODC1
2	+	10589853	AC007249.3
2	-	105946171	TGFBRAP1
2	+	105953815	C2orf49
2	-	106015575	FHL2
2	-	106015681	FHL2
2	-	106055230	FHL2
2	-	106227016	LOC285000
2	+	106361519	NCK2
2	+	106468203	NCK2
2	+	106682112	C2orf40
2	-	106755337	UXS1
2	-	106810795	UXS1
2	+	106998569	PLGLA
2	-	107084801	RGPD3
2	-	107502610	ST6GAL2
2	-	107503563	ST6GAL2
2	-	10830113	NOL10
2	-	108442583	RGPD4-AS1
2	+	108443387	RGPD4
2	+	108602994	SLC5A7
2	+	10861774	ATP6V1C2
2	+	108863650	SULT1C3
2	+	108905094	SULT1C2
2	+	108938693	SULT1C2P1
2	+	108994420	SULT1C4
2	+	109065576	GCC2
2	+	109150810	LIMS1
2	+	109204756	LIMS1
2	+	109204921	LIMS1
2	+	109223616	LIMS1
2	+	109237701	LIMS1
2	+	109271267	LIMS1
2	+	109335936	RANBP2
2	+	109403218	CCDC138
2	-	10952965	PDIA6
2	-	109605828	EDAR
2	-	10972611	PDIA6
2	+	109745996	SH3RF3
2	-	109746575	SH3RF3-AS1
2	-	109758044	MIR4265
2	-	10978103	PDIA6
2	-	109930081	MIR4266
2	+	11018392	LOC101929733
2	-	110371783	SEPT10
2	+	110371910	SOWAHC
2	+	11052062	KCNF1
2	+	110550334	RGPD5
2	+	110550334	RGPD6
2	+	110551965	RGPD5
2	+	110656008	LIMS3
2	+	110656008	LIMS3L
2	+	110656008	LIMS3-LOC440895
2	+	110705266	LOC100288570
2	+	110705266	LOC440895
2	+	110744556	LINC01123
2	-	110827619	MIR4267
2	-	110844100	MIR4436B1
2	-	110844100	MIR4436B2
2	-	110874143	MALL
2	-	110962639	NPHP1
2	-	110980517	LINC00116
21	-	10990943	TPTE
2	+	111003214	RP11-1223D19.1
2	+	111042429	MIR4436B1
2	+	111042429	MIR4436B2
21	-	11098925	BAGE2
21	-	11098925	BAGE3
21	-	11098925	BAGE4
21	-	11098925	BAGE5
21	-	11098937	BAGE
2	-	111142102	LINC01123
2	-	111142113	LINC01106
2	-	111181393	LOC100288570
2	-	111181393	LOC440895
2	-	111230652	LIMS3
2	-	111230652	LIMS3L
2	-	111230652	LIMS3-LOC440895
2	-	111334678	RGPD5
2	-	111336309	RGPD5
2	-	111336309	RGPD6
2	-	111435684	BUB1
2	+	111490149	ACOXL
2	+	111878490	BCL2L11
2	-	112078663	MIR4435-2
2	-	112078668	MIR4435-1
2	-	112252692	MIR4435-1HG
2	-	112641741	ANAPC1
2	+	112656190	MERTK
2	-	11272302	FLJ33534
2	+	11273178	C2orf50
2	+	112812799	TMEM87B
2	+	112895961	FBLN7
2	+	11295497	PQLC3
2	-	113012664	ZC3H8
2	+	113033177	ZC3H6
2	-	113191107	RGPD5
2	-	113191222	RGPD8
2	+	113239742	TTL
2	+	113299491	POLR1B
2	+	113299612	POLR1B
2	+	113342035	CHCHD5
2	-	113401757	FLJ42351
2	+	113403433	SLC20A1
2	-	113522254	CKAP2L
2	-	113542971	IL1A
2	-	113594356	IL1B
2	+	113670547	IL37
2	+	113672769	IL37
2	+	113735595	IL36G
2	+	113763448	IL36A
2	-	113810444	IL36B
2	+	113816214	IL36RN
2	+	113816684	IL36RN
2	+	113825546	IL1F10
2	+	113829894	IL1F10
2	+	113875469	IL1RN
2	+	113885137	IL1RN
2	+	113931559	PSD4
2	+	113993103	PAX8-AS1
2	+	113993845	PAX8-AS1
2	-	114036498	PAX8
2	+	114195267	CBWD2
2	+	114256660	FOXD4L1
2	+	114334958	FAM138B
2	+	114341229	WASH2P
2	-	114359153	DDX11L2
2	-	114361294	DDX11L2
2	-	114384715	RPL23AP7
2	+	114384816	RABL2A
21	+	14410486	ANKRD30BP2
2	-	114478945	MIR4782
2	-	114514270	SLC35F5
2	-	114514400	SLC35F5
2	+	114647510	ACTR3
2	+	114648174	ACTR3
2	-	114648569	AC104653.1
2	+	114737145	LINC01191
2	-	114737561	LOC100499194
21	-	14778781	MIR3156-3
2	-	11484711	ROCK2
21	+	14918353	AP001465.5
21	+	14982497	POTED
21	+	15096509	MIR8069
2	+	115199898	DPP10
2	+	115219179	DPP10
21	-	15220685	C21orf15
2	+	11534106	LINC00570
21	-	15352765	ANKRD20A11P
21	-	15579254	LIPI
21	+	15588465	RBM11
21	+	15646119	ABCC13
21	-	15755509	HSPA13
2	+	115822246	DPP10
21	-	15918681	SAMSN1
2	-	115918920	DPP10-AS1
2	+	115919512	DPP10
2	+	115919683	DPP10
21	+	15954522	SAMSN1-AS1
21	-	15955723	SAMSN1
21	-	16015428	LOC388813
2	-	11606303	E2F6
21	-	16437126	NRIP1
2	+	11674241	GREB1
2	+	11680079	GREB1
2	-	11680803	MIR4429
2	+	11682850	GREB1
21	+	17102343	USP25
21	+	17442841	LINC00478
21	+	17443433	LINC00478
21	+	17566698	LINC00478
21	+	17911408	MIR99A
21	+	17912147	MIRLET7C
21	+	17962556	MIR125B2
2	-	11810329	NTSR2
2	+	11817704	LPIN1
2	+	118572254	DDX18
2	+	11864459	LPIN1
2	-	118771739	CCDC93
21	+	18811207	C21orf37
2	+	118846049	INSIG2
2	+	11886721	LPIN1
21	+	18885223	CXADR
21	-	18985268	BTG3
21	-	19164826	C21orf91-OT1
21	-	19191703	C21orf91
21	-	19257925	CHODL-AS1
21	+	19289656	CHODL
2	-	119360542	LOC101927709
2	-	119605759	EN1
21	+	19617149	CHODL
21	+	19618191	CHODL
2	+	119699744	MARCO
2	-	11977112	MIR4262
21	-	19775970	TMPRSS15
2	-	119916471	C1QL2
2	+	119981383	STEAP3
2	-	120124258	C2orf76
2	+	120124499	DBI
2	+	120124623	DBI
2	+	120124828	DBI
2	+	120125250	DBI
21	-	20132130	AL109763.2
2	+	120189445	TMEM37
2	-	120282028	SCTR
2	+	120302007	PCDP1
2	+	120436742	TMEM177
2	+	120517206	PTPN4
2	+	120770603	EPB41L5
2	+	120770784	EPB41L5
2	-	120980984	TMEM185B
2	+	121010413	RALB
2	+	121103718	INHBB
2	-	121223925	LINC01101
2	+	12147241	AC096559.1
2	+	121554866	GLI2
2	-	122042778	TFCP2L1
21	-	22175426	LINC00320
2	+	122288455	RNU4ATAC
21	+	22370632	NCAM2
2	-	122407052	CLASP1
2	+	122407229	NIFK-AS1
2	+	122407564	NIFK-AS1
2	-	122494503	NIFK
2	+	122513120	TSN
21	+	22657821	RNU6-67P
21	-	23109639	LINC00317
21	+	23119304	AP000475.2
21	-	23470778	AP000472.2
21	+	23470935	LINC00308
21	-	24757156	D21S2088E
2	+	124782863	CNTNAP5
21	-	25693690	AP000469.2
21	+	26212863	LOC339622
21	-	26804013	LINC00158
21	+	26934456	MIR155HG
21	+	26946291	MIR155
21	-	26955536	LINC00515
21	-	26979801	MRPL39
21	+	27011593	JAM2
21	+	27107257	GABPA
21	+	27107328	GABPA
21	-	27107965	ATP5J
2	+	127413510	GYPC
21	-	27512708	APP
21	-	27543138	APP
21	-	27543446	APP
2	-	127864903	BIN1
21	-	27945581	CYYR1
2	-	127963343	CYP27C1
2	-	128051752	ERCC3
2	-	128100805	MAP3K2
2	+	128175995	PROC
2	-	128181194	MIR4783
21	-	28217728	ADAMTS1
2	-	128284087	IWS1
2	+	128293377	MYO7B
21	+	28326279	MIR4759
21	-	28339439	ADAMTS5
2	+	128403438	GPR17
2	-	128405828	LIMS2
2	-	128422167	LIMS2
2	-	128432764	LIMS2
2	-	128439360	LIMS2
2	+	128458596	SFT2D3
2	-	128568761	WDR33
2	+	12856997	TRIB2
2	-	128615729	POLR2D
2	-	128642434	AMMECR1L
2	-	128643514	AMMECR1L
2	+	12877492	MIR3125
2	-	128784869	SAP130
2	+	128848753	UGGT1
2	+	128848781	UGGT1
2	-	129076171	HS6ST1
21	+	29094697	LINC00113
21	-	29283529	MIR5009
21	+	29385681	LINC00314
2	+	129622173	LOC101927881
21	+	29911639	LINC00161
21	-	30257695	N6AMT1
21	-	30365277	LTN1
21	-	30391685	RWDD2B
21	+	30396937	USP16
21	-	30446118	CCT8
21	+	30449791	MAP3K7CL
21	+	30464574	MAP3K7CL
21	+	30502805	MAP3K7CL
21	+	30517879	MAP3K7CL
21	+	30565814	LINC00189
21	+	30671219	BACH1
21	+	30671736	BACH1
21	+	30677559	BACH1
2	+	130680749	AC079776.3
2	-	130691890	LOC389033
2	+	130737234	RAB6C
2	-	130738045	RAB6C-AS1
21	+	30744820	BACH1-IT2
2	-	130808704	FAR2P1
2	-	130886795	POTEF
2	+	130887195	MED15P9
2	-	130902707	CCDC74B
2	-	130939330	SMPD4
2	+	130939500	MZT2B
2	-	130940323	SMPD4
2	-	130956034	TUBA3E
21	+	30968359	GRIK1-AS2
2	-	131099956	CCDC115
2	-	131100254	CCDC115
2	+	131100488	IMP4
2	+	131113579	PTPN18
21	+	31120493	GRIK1-AS1
2	-	131186119	FAR2P2
2	-	131199254	CYP4F62P
2	-	131266808	POTEI
2	+	131278666	CFC1B
2	-	131307468	TISP43
2	-	131307471	TISP43
2	-	131307488	LOC646743
21	-	31312282	GRIK1
2	+	131328401	LOC646743
2	+	131328418	TISP43
2	+	131328421	TISP43
2	-	131357148	CFC1
2	-	131357251	CFC1B
2	+	131369105	POTEJ
2	+	131437622	CYP4F30P
2	-	13147138	LOC100506474
2	+	131486642	GPR148
2	+	131513076	AMER3
2	+	131513223	AMER3
2	+	131513863	AMER3
21	-	31538971	CLDN17
21	-	31584101	LINC00307
21	-	31588469	CLDN8
21	-	31655276	KRTAP24-1
21	-	31661832	KRTAP25-1
2	+	131674223	ARHGEF4
2	+	131674969	ARHGEF4
21	-	31692607	KRTAP26-1
21	-	31710012	KRTAP27-1
21	-	31720924	KRTAP23-1
21	-	31744557	KRTAP13-2
21	-	31747696	MIR4327
21	+	31768391	KRTAP13-1
21	-	31798230	KRTAP13-3
21	+	31802593	KRTAP13-4
21	+	31812645	KRTAP15-1
2	-	131851004	FAM168B
21	-	31852636	KRTAP19-1
21	-	31859667	KRTAP19-2
2	+	131862419	PLEKHB2
21	-	31864275	KRTAP19-3
21	-	31869428	KRTAP19-4
21	-	31874408	KRTAP19-5
21	-	31914181	KRTAP19-6
21	-	31933608	KRTAP19-7
21	-	31962716	KRTAP22-2
21	+	31964758	KRTAP6-3
21	-	31971193	KRTAP6-2
21	+	31973439	KRTAP22-1
2	+	131975923	POTEE
21	-	31986223	KRTAP6-1
21	+	31988773	KRTAP20-1
21	+	31992945	KRTAP20-4
21	+	32007582	KRTAP20-2
21	+	32015182	KRTAP20-3
2	+	132036862	LOC440910
21	-	32091095	KRTAP21-3
21	-	32119520	KRTAP21-2
2	-	132121731	WTH3DI
21	-	32127696	KRTAP21-1
2	+	132160473	LINC01120
21	-	32185570	KRTAP8-1
21	-	32202051	KRTAP7-1
2	-	132202467	LOC401010
2	+	132202795	RNU6-81P
2	+	132233579	TUBA3D
2	-	132248809	MIR4784
2	-	132250064	MZT2A
2	+	132250385	LOC150776
21	-	32253874	KRTAP11-1
2	+	132285406	CCDC74A
2	+	132354346	POTEKP
2	+	132394597	LINC01087
21	-	32410795	KRTAP19-8
2	+	132480063	C2orf27A
2	-	132559234	C2orf27B
2	-	132919525	ANKRD30BL
21	-	32931290	TIAM1
2	-	133014653	MIR663B
2	-	133015542	ANKRD30BL
21	+	33031934	SOD1
21	-	33104431	SCAF4
2	+	133174146	GPR39
21	+	33245627	HUNK
2	-	133428481	LYPD1
2	-	133429070	LYPD1
21	-	33458608	LINC00159
21	-	33651376	MIS18A
21	+	33664123	MRAP
21	-	33749631	SNORA80
21	-	33765312	URB1
21	+	33765441	C21orf119
21	+	33784744	EVA1C
21	-	33957845	TCP10L
21	-	33984913	C21orf59
21	-	33984918	C21orf59
2	+	134023766	AC010890.1
21	-	34100250	SYNJ1
21	-	34100351	SYNJ1
21	+	34100424	PAXBP1-AS1
21	-	34144169	PAXBP1
21	+	34144410	C21orf49
21	-	34186053	C21orf62
2	-	134196212	MIR7853
2	-	134326031	NCKAP5
21	+	34398215	OLIG2
21	+	34430134	LINC00945
21	+	34442449	OLIG1
21	-	34496006	AP000289.6
21	-	34542541	C21orf54
21	+	34602199	IFNAR2
21	-	34638565	IL10RB-AS1
21	+	34638664	IL10RB
21	+	34697213	IFNAR1
21	+	34775201	IFNGR2
21	-	34852316	TMEM50B
21	-	34863790	DNAJC28
21	-	34864030	DNAJC28
2	+	134884695	MIR3679
21	-	34914464	GART
21	-	34915195	GART
21	-	34915198	GART
21	+	34915343	SON
21	+	34922967	MIR6501
21	-	34961014	DONSON
2	+	135011829	MGAT5
21	-	35014160	CRYZL1
21	+	35014783	ITSN1
21	-	35288158	ATP5O
21	+	35303515	LINC00649
21	+	35321229	LOC400863
21	+	35445822	MRPS6
21	+	35445869	SLC5A3
2	-	135476571	TMEM163
21	+	35552977	LINC00310
2	+	135596185	ACMSD
2	-	135676176	CCNT2-AS1
2	+	135676391	CCNT2
21	+	35736322	KCNE2
21	+	35747748	SMIM11
21	-	35773370	C21orf140
2	-	135782248	MAP3K19
2	+	135809834	RAB3GAP1
21	-	35828107	KCNE1
21	-	35831902	KCNE1
21	-	35832236	KCNE1
21	-	35883613	KCNE1
21	-	35883637	KCNE1
21	-	35884573	KCNE1
21	-	35896935	RCAN1
21	-	35897765	RCAN1
21	-	35899308	RCAN1
21	-	35986142	RCAN1
21	-	35986745	RCAN1
21	-	35987441	RCAN1
21	+	36041687	CLIC6
21	-	36109479	LINC00160
21	+	36118121	AP000330.8
21	-	36260987	RUNX1
2	-	136288300	ZRANB3
2	-	136288806	ZRANB3
2	+	136289024	R3HDM1
2	+	136343892	R3HDM1
21	-	36411723	RUNX1-IT1
21	-	36421595	RUNX1
2	+	136422966	MIR128-1
2	+	136499188	UBXN4
2	+	136577760	LOC100507600
2	-	136594750	LCT
2	-	136634047	MCM6
2	+	136742745	AC093391.2
2	-	136743222	DARS
2	-	136873813	CXCR4
2	-	136875725	CXCR4
21	-	36953062	LOC100506403
21	+	37093012	MIR802
21	-	37376965	LOC101928269
21	+	37377617	AP000688.8
21	-	37432662	SETD4
21	-	37433116	SETD4
21	+	37442221	CBR1
21	-	37498938	AP000688.14
21	+	37507262	CBR3
21	-	37528606	CBR3-AS1
21	+	37536838	DOPEY2
21	+	37692486	MORC3
2	+	137748461	THSD7B
21	+	37757688	CHAF1B
21	-	37838739	CLDN14
21	-	37852388	CLDN14
21	-	37915117	CLDN14
21	-	37948867	CLDN14
21	+	38071990	SIM2
21	-	38338956	HLCS
21	-	38353264	HLCS
21	-	38362545	HLCS
21	+	38378862	RIPPLY3
21	-	38445103	PIGP
21	-	38445458	PIGP
21	+	38445570	TTC3
21	+	38455246	TTC3
21	+	38580803	DSCR9
21	-	38639833	DSCR3
2	+	138721807	HNMT
21	+	38739858	DYRK1A
21	+	38791206	DYRK1A
21	+	38792600	DYRK1A
21	+	38792601	DYRK1A
2	+	139259349	SPOPL
21	-	39288741	KCNJ6
21	-	39493454	DSCR4
21	+	39493544	DSCR8
2	-	139537811	NXPH2
21	+	39578249	DSCR10
21	+	39601836	KCNJ15
21	+	39628619	KCNJ15
21	+	39628725	KCNJ15
21	+	39644341	KCNJ15
2	+	139654893	YY1P2
21	-	39717998	AP001422.3
21	-	39870428	ERG
21	-	39956869	ERG
21	-	40032591	ERG
21	-	40033618	ERG
21	-	40033704	ERG
21	-	40124181	LINC00114
21	-	40140898	LINC00114
21	-	40145401	LINC00114
21	+	40177230	ETS2
21	+	40177754	ETS2
21	+	40229462	LOC101928398
21	-	40349700	AF064858.7
21	-	40555440	PSMG1
21	-	40685712	BRWD1
21	-	40686888	BRWD1-IT2
21	+	40687632	BRWD1-AS1
21	-	40721047	HMGN1
21	+	40752212	WRB
21	+	40759691	WRB
21	-	40816128	LCA5L
21	+	40817796	SH3BGR
21	+	40818935	MIR6508
21	+	40823779	SH3BGR
21	-	40984749	C21orf88
21	+	40984866	B3GALT5
21	+	41029246	B3GALT5
21	+	41117333	IGSF5
21	+	41239346	PCP4
21	-	41584358	MIR4760
2	+	1417232	TPO
21	+	41755009	DSCAM-AS1
21	+	41755010	DSCAM-AS1
2	+	1418179	TPO
21	-	42002693	DSCAM-IT1
21	-	42219039	DSCAM
21	-	42519991	LINC00323
21	+	42539483	MIR3197
21	+	42539727	BACE2
21	-	42557166	PLAC4
21	+	42688660	FAM3B
21	+	42733949	MX2
21	+	42792484	MX1
21	+	42797957	MX1
21	+	42803976	MX1
21	-	42879992	TMPRSS2
21	-	42880085	TMPRSS2
2	-	142889270	LRP1B
21	+	43099461	LINC00111
21	-	43135935	LINC00479
21	+	43136595	LINC00112
21	-	43167001	MIR6814
21	-	43187249	RIPK4
21	-	43283411	PRDM15
21	-	43299591	PRDM15
21	-	43346799	C2CD2
21	-	43373999	C2CD2
21	-	43430496	ZBTB21
21	+	43442112	ZNF295-AS1
21	+	43483067	UMODL1
21	+	43491425	UMODL1
21	-	43528644	C21orf128
21	+	43619798	ABCG1
21	+	43619921	ABCG1
2	+	143635194	KYNU
21	+	43636186	ABCG1
21	+	43639266	ABCG1
21	+	43640007	ABCG1
21	-	43735706	TFF3
21	-	43771208	TFF2
21	-	43786644	TFF1
21	-	43809258	TMPRSS3
21	-	43816200	TMPRSS3
21	-	43816955	TMPRSS3
21	+	43823970	UBASH3A
2	+	143886898	ARHGAP15
21	-	43916464	RSPH1
21	+	43919741	SLC37A1
21	+	44073861	PDE9A
21	-	44299385	WDR4
21	-	44299693	WDR4
21	-	44299699	WDR4
21	+	44313377	NDUFV3
21	+	44394619	PKNOX1
21	-	44496040	CBS
21	-	44496472	CBS
21	-	44527688	U2AF1
21	+	44589117	CRYAA
2	+	144694633	AC016910.1
21	-	44751919	LINC00322
21	-	44847002	SIK1
21	+	44869903	LINC00319
21	-	44898103	LINC00313
2	-	144969146	GTDC1
2	-	144994906	GTDC1
21	-	45029870	MIR6070
2	-	145052060	GTDC1
21	-	45079374	HSF2BP
21	+	45079431	RRP1B
2	-	145090101	GTDC1
21	+	45138977	PDXK
21	-	45196256	CSTB
21	+	45209417	RRP1
21	-	45232448	LOC284837
2	+	145277180	ZEB2-AS1
2	-	145277958	ZEB2
2	+	145279434	AC010090.1
21	+	45285115	AGPAT3
21	+	45345278	AGPAT3
2	-	14541082	LINC00276
2	+	145425533	TEX41
21	+	45432205	TRAPPC10
21	+	45527207	PWP2
21	+	45553493	C21orf33
21	-	45660887	ICOSLG
21	-	45682099	DNMT3L
21	+	45705720	AIRE
21	+	45719916	PFKL
21	-	45758221	C21orf2
21	-	45759285	C21orf2
21	+	45773483	TRPM2
21	-	45845446	TRPM2-AS
21	-	45875167	LRRC3-AS1
21	+	45875392	LRRC3
21	+	45925926	TSPEAR-AS1
21	+	45937097	C21orf90
21	-	45960078	KRTAP10-1
21	-	45971388	KRTAP10-2
21	-	45978643	KRTAP10-3
21	+	45993605	KRTAP10-4
21	-	46000481	KRTAP10-5
21	-	46012386	KRTAP10-6
21	+	46020496	KRTAP10-7
21	+	46031995	KRTAP10-8
21	+	46047039	KRTAP10-9
21	+	46057272	KRTAP10-10
21	+	46066330	KRTAP10-11
21	-	46074576	KRTAP12-4
21	+	46077848	KRTAP12-3
21	-	46086844	KRTAP12-2
21	-	46102078	KRTAP12-1
21	+	46117086	KRTAP10-12
21	-	46131495	TSPEAR
21	-	46221751	UBE2G2
21	+	46222155	LOC101928689
21	-	46238044	SUMO3
21	-	46293818	PTTG1IP
21	+	46340949	ITGB2-AS1
21	-	46340965	ITGB2
21	-	46348753	ITGB2
21	-	46359828	C21orf67
21	+	46359954	FAM207A
21	-	46414001	LINC00163
21	-	46424642	LINC00162
21	-	46493126	SSR4P1
21	+	46494492	ADARB1
21	-	46707811	POFUT2
21	+	46707966	LOC642852
21	-	46761905	LINC00316
21	+	46825096	COL18A1
21	-	46829980	COL18A1-AS2
21	-	46844955	COL18A1-AS1
21	-	46844985	COL18A1-AS1
21	+	46875423	COL18A1
21	+	46898179	MIR6815
21	-	46954542	SLC19A1
21	-	46962385	SLC19A1
21	-	47256333	AL592528.1
21	+	47269874	PCBP3
2	+	147344624	PABPC1P2
21	+	47392883	LOC101928796
21	+	47401662	COL6A1
21	+	47518032	COL6A2
21	-	47575481	FTCD
21	-	47604373	SPATC1L
21	-	47648738	LSS
21	+	47649144	MCM3AP-AS1
21	-	47705308	MCM3AP
21	+	47706266	YBEY
2	+	14772809	FAM84A
21	-	47738134	C21orf58
21	-	47740739	C21orf58
21	-	47743771	C21orf58
21	-	47743813	C21orf58
21	+	47744035	PCNT
21	+	47878861	DIP2A
21	+	47882383	DIP2A-IT1
21	-	48025035	S100B
21	+	48055506	PRMT2
2	+	148602085	ACVR2A
2	+	148602563	ACVR2A
2	-	148778306	ORC4
2	-	148778316	ORC4
2	-	148778329	ORC4
2	-	148778330	ORC4
2	-	148778463	ORC4
2	+	148778579	MBD5
2	-	148779173	ORC4
2	+	149402559	EPC2
2	+	149632791	KIF5C
2	+	149804343	KIF5C
2	+	149894980	LYPD6B
2	+	150186498	LYPD6
2	+	150187028	LYPD6
2	+	150443871	AC144449.1
2	-	150444330	MMADHC
2	-	151344209	RND3
2	-	151428735	AC104777.2
2	+	151485410	AC104777.4
2	-	152118389	RBM43
2	-	152146430	NMI
2	+	152214105	TNFAIP6
2	+	152224847	MIR4773-1
2	-	152224925	MIR4773-2
2	-	152235885	LOC101929319
2	+	152266396	RIF1
2	+	152266399	RIF1
2	+	152266603	RIF1
2	-	152591001	NEB
2	-	152685009	ARL5A
2	-	152830485	CACNB4
2	-	152955235	CACNB4
2	-	152955593	CACNB4
2	-	153032506	STAM2
2	+	153191750	FMNL2
2	-	153573975	PRPF40A
2	+	153574406	ARL6IP6
2	-	154335322	RPRM
2	+	154728425	GALNT13
2	-	155313950	AC009227.2
2	+	155555092	KCNJ3
2	-	15701472	NBAS
2	-	157111432	AC093375.1
2	-	157189287	NR4A2
2	+	157291964	GPD2
2	+	157292899	GPD2
2	+	15731744	DDX1
2	+	158114339	GALNT5
2	-	158182416	ERMN
2	-	158184146	ERMN
2	-	158300604	CYTIP
2	+	15830905	LOC101926966
2	-	158454072	ACVR1C
2	-	158485399	ACVR1C
2	-	158731623	ACVR1
2	-	158732374	ACVR1
2	+	158851690	UPP2
2	+	158958381	UPP2
2	+	159023161	CCDC148-AS1
2	-	159313265	CCDC148
2	+	159313475	PKP4
2	+	159651828	DAPL1
2	+	159825145	TANC1
2	+	160043345	MIR6888
2	-	160143063	WDSUB1
2	-	160143103	WDSUB1
2	-	160143236	WDSUB1
2	+	160471804	LOC643072
2	-	160473112	BAZ2B
2	-	160568946	BAZ2B
2	+	160568967	MARCH7
2	+	160590401	MARCH7
2	-	160654766	CD302
2	-	160761267	LY75
2	-	160761267	LY75-CD302
2	+	16080682	MYCN
2	-	16081845	MYCNOS
2	-	160919126	PLA2R1
2	-	161056824	ITGB6
2	-	161128406	LOC100505984
2	-	161264393	MIR4785
2	-	161350318	RBMS1
2	+	161993465	TANK
2	+	162016938	TANK
2	+	162101249	AC009299.3
2	-	162111154	AC009299.2
2	+	162164785	PSMD14
2	+	162272619	TBR1
2	-	162364413	AHCTF1P1
2	+	162480844	SLC4A10
2	-	162931052	DPP4
2	+	162970950	AC007750.5
2	-	163008914	GCG
2	-	163100045	FAP
2	-	163175218	IFIH1
2	+	163200582	GCA
2	+	163625445	AC007740.1
2	-	163695257	KCNH7
2	-	164592513	FIGN
2	-	165478360	GRB14
2	-	165544287	SNORA70F
2	+	165697258	AC019181.2
2	-	165697928	COBLL1
2	-	165698678	COBLL1
2	-	165812035	SLC38A11
2	-	166060577	SCN3A
2	+	166095911	SCN2A
2	+	166150340	SCN2A
2	+	166152282	SCN2A
2	+	166326156	CSRNP3
2	+	166428845	CSRNP3
2	-	166650803	GALNT3
2	-	166728451	LOC100506124
2	+	166790366	TTC21B-AS1
2	-	166810348	TTC21B
2	+	166813927	LOC102724058
2	-	166930149	SCN1A
2	+	166938040	AC010127.3
2	-	167005642	SCN1A
2	-	167232497	SCN9A
2	-	167343481	SCN7A
2	+	167744996	XIRP2
2	-	167997465	XIRP2-AS1
2	+	168043792	XIRP2
2	-	16847134	FAM49A
2	+	168675181	B3GALT1
2	-	169104105	STK39
2	+	169312758	CERS6
2	+	169439452	MIR4774
